term,date,slot,room,teacher,subjectcode,sessionnumber,studentgroup,,,Note,SlotType,Type
SP22,2/18/2022,4,22,tungds4,5036,23,GBH1009,,,,,0
SP22,2/18/2022,5,22,tungds4,5036,24,GBH1009,,,,,0
SP22,2/21/2022,4,22,tungds4,5036,25,GBH1009,,,,,0
SP22,2/21/2022,5,22,tungds4,5036,26,GBH1009,,,,,0
SP22,2/23/2022,4,22,tungds4,5036,27,GBH1009,,,,,0
SP22,2/23/2022,5,22,tungds4,5036,28,GBH1009,,,,,0
SP22,2/25/2022,4,22,tungds4,5036,29,GBH1009,,,,,0
SP22,2/25/2022,5,22,tungds4,5036,30,GBH1009,,,,,0
SP22,2/28/2022,4,22,tungds4,5036,31,GBH1009,,,,,0
SP22,2/28/2022,5,22,tungds4,5036,32,GBH1009,,,,,0
SP22,3/2/2022,4,22,tungds4,5036,33,GBH1009,,,,,0
SP22,3/2/2022,5,22,tungds4,5036,34,GBH1009,,,,,0
SP22,3/4/2022,4,22,tungds4,5036,35,GBH1009,,,,,0
SP22,3/4/2022,5,22,tungds4,5036,36,GBH1009,,,,,0
SP22,3/7/2022,4,22,tungds4,5036,37,GBH1009,,,,,0
SP22,3/7/2022,5,22,tungds4,5036,38,GBH1009,,,,,0
SP22,3/9/2022,4,22,tungds4,5036,39,GBH1009,,,,,0
SP22,3/9/2022,5,22,tungds4,5036,40,GBH1009,,,,,0
SP22,1/11/2022,4,23,trangdt68,5038,1,GBH1009,,,,,0
SP22,1/11/2022,5,23,trangdt68,5038,2,GBH1009,,,,,0
SP22,1/13/2022,4,23,trangdt68,5038,3,GBH1009,,,,,0
SP22,1/13/2022,5,23,trangdt68,5038,4,GBH1009,,,,,0
SP22,1/15/2022,4,23,trangdt68,5038,5,GBH1009,,,,,0
SP22,1/15/2022,5,23,trangdt68,5038,6,GBH1009,,,,,0
SP22,1/18/2022,4,23,trangdt68,5038,7,GBH1009,,,,,0
SP22,1/18/2022,5,23,trangdt68,5038,8,GBH1009,,,,,0
SP22,1/20/2022,4,23,trangdt68,5038,9,GBH1009,,,,,0
SP22,1/20/2022,5,23,trangdt68,5038,10,GBH1009,,,,,0
SP22,1/22/2022,4,23,trangdt68,5038,11,GBH1009,,,,,0
SP22,1/22/2022,5,23,trangdt68,5038,12,GBH1009,,,,,0
SP22,2/8/2022,4,23,trangdt68,5038,13,GBH1009,,,,,0
SP22,2/8/2022,5,23,trangdt68,5038,14,GBH1009,,,,,0
SP22,2/10/2022,4,23,trangdt68,5038,15,GBH1009,,,,,0
SP22,2/10/2022,5,23,trangdt68,5038,16,GBH1009,,,,,0
SP22,2/12/2022,4,23,trangdt68,5038,17,GBH1009,,,,,0
SP22,2/12/2022,5,23,trangdt68,5038,18,GBH1009,,,,,0
SP22,2/15/2022,4,23,trangdt68,5038,19,GBH1009,,,,,0
SP22,2/15/2022,5,23,trangdt68,5038,20,GBH1009,,,,,0
SP22,2/17/2022,4,23,trangdt68,5038,21,GBH1009,,,,,0
SP22,2/17/2022,5,23,trangdt68,5038,22,GBH1009,,,,,0
SP22,2/19/2022,4,23,trangdt68,5038,23,GBH1009,,,,,0
SP22,2/19/2022,5,23,trangdt68,5038,24,GBH1009,,,,,0
SP22,2/22/2022,4,23,trangdt68,5038,25,GBH1009,,,,,0
SP22,2/22/2022,5,23,trangdt68,5038,26,GBH1009,,,,,0
SP22,2/24/2022,4,23,trangdt68,5038,27,GBH1009,,,,,0
SP22,2/24/2022,5,23,trangdt68,5038,28,GBH1009,,,,,0
SP22,2/26/2022,4,23,trangdt68,5038,29,GBH1009,,,,,0
SP22,2/26/2022,5,23,trangdt68,5038,30,GBH1009,,,,,0
SP22,3/1/2022,4,23,trangdt68,5038,31,GBH1009,,,,,0
SP22,3/1/2022,5,23,trangdt68,5038,32,GBH1009,,,,,0
SP22,3/3/2022,4,23,trangdt68,5038,33,GBH1009,,,,,0
SP22,3/3/2022,5,23,trangdt68,5038,34,GBH1009,,,,,0
SP22,3/5/2022,4,23,trangdt68,5038,35,GBH1009,,,,,0
SP22,3/5/2022,5,23,trangdt68,5038,36,GBH1009,,,,,0
SP22,3/8/2022,4,23,trangdt68,5038,37,GBH1009,,,,,0
SP22,3/8/2022,5,23,trangdt68,5038,38,GBH1009,,,,,0
SP22,3/10/2022,4,23,trangdt68,5038,39,GBH1009,,,,,0
SP22,3/10/2022,5,23,trangdt68,5038,40,GBH1009,,,,,0
SP22,1/10/2022,3,95,tranglq,ENR201,1,GEH2201,,,,,0
SP22,1/10/2022,4,95,tranglq,ENR201,2,GEH2201,,,,,0
SP22,1/11/2022,3,95,huongnt2,ENR201,3,GEH2201,,,,,0
SP22,1/11/2022,4,95,huongnt2,ENR201,4,GEH2201,,,,,0
SP22,1/12/2022,3,95,tranglq,ENR201,5,GEH2201,,,,,0
SP22,1/12/2022,4,95,tranglq,ENR201,6,GEH2201,,,,,0
SP22,1/13/2022,3,95,huongnt2,ENR201,7,GEH2201,,,,,0
SP22,1/13/2022,4,95,huongnt2,ENR201,8,GEH2201,,,,,0
SP22,1/14/2022,3,95,tranglq,ENR201,9,GEH2201,,,,,0
SP22,1/14/2022,4,95,tranglq,ENR201,10,GEH2201,,,,,0
SP22,1/15/2022,3,95,doanhd,ENR201,11,GEH2201,,,,,0
SP22,1/15/2022,4,95,doanhd,ENR201,12,GEH2201,,,,,0
SP22,1/17/2022,3,95,tranglq,ENR201,13,GEH2201,,,,,0
SP22,1/17/2022,4,95,tranglq,ENR201,14,GEH2201,,,,,0
SP22,1/18/2022,3,95,huongnt2,ENR201,15,GEH2201,,,,,0
SP22,1/18/2022,4,95,huongnt2,ENR201,16,GEH2201,,,,,0
SP22,1/19/2022,3,95,tranglq,ENR201,17,GEH2201,,,,,0
SP22,1/19/2022,4,95,tranglq,ENR201,18,GEH2201,,,,,0
SP22,1/20/2022,3,95,huongnt2,ENR201,19,GEH2201,,,,,0
SP22,1/20/2022,4,95,huongnt2,ENR201,20,GEH2201,,,,,0
SP22,1/21/2022,3,95,tranglq,ENR201,21,GEH2201,,,,,0
SP22,1/21/2022,4,95,tranglq,ENR201,22,GEH2201,,,,,0
SP22,1/22/2022,3,95,doanhd,ENR201,23,GEH2201,,,,,0
SP22,1/22/2022,4,95,doanhd,ENR201,24,GEH2201,,,,,0
SP22,2/7/2022,3,95,tranglq,ENR201,25,GEH2201,,,,,0
SP22,2/7/2022,4,95,tranglq,ENR201,26,GEH2201,,,,,0
SP22,2/8/2022,3,95,huongnt2,ENR201,27,GEH2201,,,,,0
SP22,2/8/2022,4,95,huongnt2,ENR201,28,GEH2201,,,,,0
SP22,2/9/2022,3,95,tranglq,ENR201,29,GEH2201,,,,,0
SP22,2/9/2022,4,95,tranglq,ENR201,30,GEH2201,,,,,0
SP22,2/10/2022,3,95,huongnt2,ENR201,31,GEH2201,,,,,0
SP22,2/10/2022,4,95,huongnt2,ENR201,32,GEH2201,,,,,0
SP22,2/11/2022,3,95,tranglq,ENR201,33,GEH2201,,,,,0
SP22,2/11/2022,4,95,tranglq,ENR201,34,GEH2201,,,,,0
SP22,2/12/2022,3,95,doanhd,ENR201,35,GEH2201,,,,,0
SP22,2/12/2022,4,95,doanhd,ENR201,36,GEH2201,,,,,0
SP22,2/14/2022,3,95,tranglq,ENR201,37,GEH2201,,,,,0
SP22,2/14/2022,4,95,tranglq,ENR201,38,GEH2201,,,,,0
SP22,2/15/2022,3,95,huongnt2,ENR201,39,GEH2201,,,,,0
SP22,2/15/2022,4,95,huongnt2,ENR201,40,GEH2201,,,,,0
SP22,1/11/2022,4,96,sondn21,487,1,GBH0910 RE,,,,,0
SP22,1/11/2022,5,96,sondn21,487,2,GBH0910 RE,,,,,0
SP22,1/13/2022,4,96,sondn21,487,3,GBH0910 RE,,,,,0
SP22,1/13/2022,5,96,sondn21,487,4,GBH0910 RE,,,,,0
SP22,1/15/2022,4,96,sondn21,487,5,GBH0910 RE,,,,,0
SP22,1/15/2022,5,96,sondn21,487,6,GBH0910 RE,,,,,0
SP22,1/18/2022,4,96,sondn21,487,7,GBH0910 RE,,,,,0
SP22,1/18/2022,5,96,sondn21,487,8,GBH0910 RE,,,,,0
SP22,1/20/2022,4,96,sondn21,487,9,GBH0910 RE,,,,,0
SP22,1/20/2022,5,96,sondn21,487,10,GBH0910 RE,,,,,0
SP22,1/22/2022,4,96,sondn21,487,11,GBH0910 RE,,,,,0
SP22,1/22/2022,5,96,sondn21,487,12,GBH0910 RE,,,,,0
SP22,2/8/2022,4,96,sondn21,487,13,GBH0910 RE,,,,,0
SP22,2/8/2022,5,96,sondn21,487,14,GBH0910 RE,,,,,0
SP22,2/10/2022,4,96,sondn21,487,15,GBH0910 RE,,,,,0
SP22,2/10/2022,5,96,sondn21,487,16,GBH0910 RE,,,,,0
SP22,2/12/2022,4,96,sondn21,487,17,GBH0910 RE,,,,,0
SP22,2/12/2022,5,96,sondn21,487,18,GBH0910 RE,,,,,0
SP22,2/15/2022,4,96,sondn21,487,19,GBH0910 RE,,,,,0
SP22,2/15/2022,5,96,sondn21,487,20,GBH0910 RE,,,,,0
SP22,2/17/2022,4,96,sondn21,487,21,GBH0910 RE,,,,,0
SP22,2/17/2022,5,96,sondn21,487,22,GBH0910 RE,,,,,0
SP22,2/19/2022,4,96,sondn21,487,23,GBH0910 RE,,,,,0
SP22,2/19/2022,5,96,sondn21,487,24,GBH0910 RE,,,,,0
SP22,2/22/2022,4,96,sondn21,487,25,GBH0910 RE,,,,,0
SP22,2/22/2022,5,96,sondn21,487,26,GBH0910 RE,,,,,0
SP22,2/24/2022,4,96,sondn21,487,27,GBH0910 RE,,,,,0
SP22,2/24/2022,5,96,sondn21,487,28,GBH0910 RE,,,,,0
SP22,2/26/2022,4,96,sondn21,487,29,GBH0910 RE,,,,,0
SP22,2/26/2022,5,96,sondn21,487,30,GBH0910 RE,,,,,0
SP22,3/1/2022,4,96,sondn21,487,31,GBH0910 RE,,,,,0
SP22,3/1/2022,5,96,sondn21,487,32,GBH0910 RE,,,,,0
SP22,3/3/2022,4,96,sondn21,487,33,GBH0910 RE,,,,,0
SP22,3/3/2022,5,96,sondn21,487,34,GBH0910 RE,,,,,0
SP22,3/5/2022,4,96,sondn21,487,35,GBH0910 RE,,,,,0
SP22,3/5/2022,5,96,sondn21,487,36,GBH0910 RE,,,,,0
SP22,3/8/2022,4,96,sondn21,487,37,GBH0910 RE,,,,,0
SP22,3/8/2022,5,96,sondn21,487,38,GBH0910 RE,,,,,0
SP22,3/10/2022,4,96,sondn21,487,39,GBH0910 RE,,,,,0
SP22,3/10/2022,5,96,sondn21,487,40,GBH0910 RE,,,,,0
SP22,1/10/2022,1,97,tranglq,ENR301,1,GEH2202,,,,,0
SP22,1/10/2022,2,97,tranglq,ENR301,2,GEH2202,,,,,0
SP22,1/11/2022,1,97,huongnt2,ENR301,3,GEH2202,,,,,0
SP22,1/11/2022,2,97,huongnt2,ENR301,4,GEH2202,,,,,0
SP22,1/12/2022,1,97,tranglq,ENR301,5,GEH2202,,,,,0
SP22,1/12/2022,2,97,tranglq,ENR301,6,GEH2202,,,,,0
SP22,1/13/2022,1,97,huongnt2,ENR301,7,GEH2202,,,,,0
SP22,1/13/2022,2,97,huongnt2,ENR301,8,GEH2202,,,,,0
SP22,1/14/2022,1,97,tranglq,ENR301,9,GEH2202,,,,,0
SP22,1/14/2022,2,97,tranglq,ENR301,10,GEH2202,,,,,0
SP22,1/15/2022,1,97,huongnt2,ENR301,11,GEH2202,,,,,0
SP22,1/15/2022,2,97,huongnt2,ENR301,12,GEH2202,,,,,0
SP22,1/17/2022,1,97,tranglq,ENR301,13,GEH2202,,,,,0
SP22,1/17/2022,2,97,tranglq,ENR301,14,GEH2202,,,,,0
SP22,1/18/2022,1,97,huongnt2,ENR301,15,GEH2202,,,,,0
SP22,1/18/2022,2,97,huongnt2,ENR301,16,GEH2202,,,,,0
SP22,1/19/2022,1,97,tranglq,ENR301,17,GEH2202,,,,,0
SP22,1/19/2022,2,97,tranglq,ENR301,18,GEH2202,,,,,0
SP22,1/20/2022,1,97,huongnt2,ENR301,19,GEH2202,,,,,0
SP22,1/20/2022,2,97,huongnt2,ENR301,20,GEH2202,,,,,0
SP22,1/21/2022,1,97,tranglq,ENR301,21,GEH2202,,,,,0
SP22,1/21/2022,2,97,tranglq,ENR301,22,GEH2202,,,,,0
SP22,1/22/2022,1,97,huongnt2,ENR301,23,GEH2202,,,,,0
SP22,1/22/2022,2,97,huongnt2,ENR301,24,GEH2202,,,,,0
SP22,2/7/2022,1,97,tranglq,ENR301,25,GEH2202,,,,,0
SP22,2/7/2022,2,97,tranglq,ENR301,26,GEH2202,,,,,0
SP22,2/8/2022,1,97,huongnt2,ENR301,27,GEH2202,,,,,0
SP22,2/8/2022,2,97,huongnt2,ENR301,28,GEH2202,,,,,0
SP22,2/9/2022,1,97,tranglq,ENR301,29,GEH2202,,,,,0
SP22,2/9/2022,2,97,tranglq,ENR301,30,GEH2202,,,,,0
SP22,2/10/2022,1,97,huongnt2,ENR301,31,GEH2202,,,,,0
SP22,2/10/2022,2,97,huongnt2,ENR301,32,GEH2202,,,,,0
SP22,2/11/2022,1,97,tranglq,ENR301,33,GEH2202,,,,,0
SP22,2/11/2022,2,97,tranglq,ENR301,34,GEH2202,,,,,0
SP22,2/12/2022,1,97,huongnt2,ENR301,35,GEH2202,,,,,0
SP22,2/12/2022,2,97,huongnt2,ENR301,36,GEH2202,,,,,0
SP22,2/14/2022,1,97,tranglq,ENR301,37,GEH2202,,,,,0
SP22,2/14/2022,2,97,tranglq,ENR301,38,GEH2202,,,,,0
SP22,2/15/2022,1,97,huongnt2,ENR301,39,GEH2202,,,,,0
SP22,2/15/2022,2,97,huongnt2,ENR301,40,GEH2202,,,,,0
SP22,1/11/2022,4,98,vietpd1,489,1,GBH0910 RE,,,,,0
SP22,1/11/2022,5,98,vietpd1,489,2,GBH0910 RE,,,,,0
SP22,1/13/2022,4,98,vietpd1,489,3,GBH0910 RE,,,,,0
SP22,1/13/2022,5,98,vietpd1,489,4,GBH0910 RE,,,,,0
SP22,1/15/2022,4,98,vietpd1,489,5,GBH0910 RE,,,,,0
SP22,1/15/2022,5,98,vietpd1,489,6,GBH0910 RE,,,,,0
SP22,1/18/2022,4,98,vietpd1,489,7,GBH0910 RE,,,,,0
SP22,1/18/2022,5,98,vietpd1,489,8,GBH0910 RE,,,,,0
SP22,1/20/2022,4,98,vietpd1,489,9,GBH0910 RE,,,,,0
SP22,1/20/2022,5,98,vietpd1,489,10,GBH0910 RE,,,,,0
SP22,1/22/2022,4,98,vietpd1,489,11,GBH0910 RE,,,,,0
SP22,1/22/2022,5,98,vietpd1,489,12,GBH0910 RE,,,,,0
SP22,2/8/2022,4,98,vietpd1,489,13,GBH0910 RE,,,,,0
SP22,2/8/2022,5,98,vietpd1,489,14,GBH0910 RE,,,,,0
SP22,2/10/2022,4,98,vietpd1,489,15,GBH0910 RE,,,,,0
SP22,2/10/2022,5,98,vietpd1,489,16,GBH0910 RE,,,,,0
SP22,2/12/2022,4,98,vietpd1,489,17,GBH0910 RE,,,,,0
SP22,2/12/2022,5,98,vietpd1,489,18,GBH0910 RE,,,,,0
SP22,2/15/2022,4,98,vietpd1,489,19,GBH0910 RE,,,,,0
SP22,2/15/2022,5,98,vietpd1,489,20,GBH0910 RE,,,,,0
SP22,2/17/2022,4,98,vietpd1,489,21,GBH0910 RE,,,,,0
SP22,2/17/2022,5,98,vietpd1,489,22,GBH0910 RE,,,,,0
SP22,2/19/2022,4,98,vietpd1,489,23,GBH0910 RE,,,,,0
SP22,2/19/2022,5,98,vietpd1,489,24,GBH0910 RE,,,,,0
SP22,2/22/2022,4,98,vietpd1,489,25,GBH0910 RE,,,,,0
SP22,2/22/2022,5,98,vietpd1,489,26,GBH0910 RE,,,,,0
SP22,2/24/2022,4,98,vietpd1,489,27,GBH0910 RE,,,,,0
SP22,2/24/2022,5,98,vietpd1,489,28,GBH0910 RE,,,,,0
SP22,2/26/2022,4,98,vietpd1,489,29,GBH0910 RE,,,,,0
SP22,2/26/2022,5,98,vietpd1,489,30,GBH0910 RE,,,,,0
SP22,3/1/2022,4,98,vietpd1,489,31,GBH0910 RE,,,,,0
SP22,3/1/2022,5,98,vietpd1,489,32,GBH0910 RE,,,,,0
SP22,3/3/2022,4,98,vietpd1,489,33,GBH0910 RE,,,,,0
SP22,3/3/2022,5,98,vietpd1,489,34,GBH0910 RE,,,,,0
SP22,3/5/2022,4,98,vietpd1,489,35,GBH0910 RE,,,,,0
SP22,3/5/2022,5,98,vietpd1,489,36,GBH0910 RE,,,,,0
SP22,3/8/2022,4,98,vietpd1,489,37,GBH0910 RE,,,,,0
SP22,3/8/2022,5,98,vietpd1,489,38,GBH0910 RE,,,,,0
SP22,3/10/2022,4,98,vietpd1,489,39,GBH0910 RE,,,,,0
SP22,3/10/2022,5,98,vietpd1,489,40,GBH0910 RE,,,,,0
SP22,1/10/2022,5,99,huyentt,ENR401,1,GEH2203,,,,,0
SP22,1/10/2022,6,99,huyentt,ENR401,2,GEH2203,,,,,0
SP22,1/11/2022,5,99,nhiennt,ENR401,3,GEH2203,,,,,0
SP22,1/11/2022,6,99,nhiennt,ENR401,4,GEH2203,,,,,0
SP22,1/12/2022,5,99,huyentt,ENR401,5,GEH2203,,,,,0
SP22,1/12/2022,6,99,huyentt,ENR401,6,GEH2203,,,,,0
SP22,1/13/2022,5,99,nhiennt,ENR401,7,GEH2203,,,,,0
SP22,1/13/2022,6,99,nhiennt,ENR401,8,GEH2203,,,,,0
SP22,1/14/2022,5,99,huyentt,ENR401,9,GEH2203,,,,,0
SP22,1/14/2022,6,99,huyentt,ENR401,10,GEH2203,,,,,0
SP22,1/15/2022,5,99,nhiennt,ENR401,11,GEH2203,,,,,0
SP22,1/15/2022,6,99,nhiennt,ENR401,12,GEH2203,,,,,0
SP22,1/17/2022,5,99,huyentt,ENR401,13,GEH2203,,,,,0
SP22,1/17/2022,6,99,huyentt,ENR401,14,GEH2203,,,,,0
SP22,1/18/2022,5,99,nhiennt,ENR401,15,GEH2203,,,,,0
SP22,1/18/2022,6,99,nhiennt,ENR401,16,GEH2203,,,,,0
SP22,1/19/2022,5,99,huyentt,ENR401,17,GEH2203,,,,,0
SP22,1/19/2022,6,99,huyentt,ENR401,18,GEH2203,,,,,0
SP22,1/20/2022,5,99,nhiennt,ENR401,19,GEH2203,,,,,0
SP22,1/20/2022,6,99,nhiennt,ENR401,20,GEH2203,,,,,0
SP22,1/21/2022,5,99,huyentt,ENR401,21,GEH2203,,,,,0
SP22,1/21/2022,6,99,huyentt,ENR401,22,GEH2203,,,,,0
SP22,1/22/2022,5,99,nhiennt,ENR401,23,GEH2203,,,,,0
SP22,1/22/2022,6,99,nhiennt,ENR401,24,GEH2203,,,,,0
SP22,2/7/2022,5,99,huyentt,ENR401,25,GEH2203,,,,,0
SP22,2/7/2022,6,99,huyentt,ENR401,26,GEH2203,,,,,0
SP22,2/8/2022,5,99,nhiennt,ENR401,27,GEH2203,,,,,0
SP22,2/8/2022,6,99,nhiennt,ENR401,28,GEH2203,,,,,0
SP22,2/9/2022,5,99,huyentt,ENR401,29,GEH2203,,,,,0
SP22,2/9/2022,6,99,huyentt,ENR401,30,GEH2203,,,,,0
SP22,2/10/2022,5,99,nhiennt,ENR401,31,GEH2203,,,,,0
SP22,2/10/2022,6,99,nhiennt,ENR401,32,GEH2203,,,,,0
SP22,2/11/2022,5,99,huyentt,ENR401,33,GEH2203,,,,,0
SP22,2/11/2022,6,99,huyentt,ENR401,34,GEH2203,,,,,0
SP22,2/12/2022,5,99,nhiennt,ENR401,35,GEH2203,,,,,0
SP22,2/12/2022,6,99,nhiennt,ENR401,36,GEH2203,,,,,0
SP22,2/14/2022,5,99,huyentt,ENR401,37,GEH2203,,,,,0
SP22,2/14/2022,6,99,huyentt,ENR401,38,GEH2203,,,,,0
SP22,2/15/2022,5,99,nhiennt,ENR401,39,GEH2203,,,,,0
SP22,2/15/2022,6,99,nhiennt,ENR401,40,GEH2203,,,,,0
SP22,1/10/2022,1,100,huyentt,ENI501,1,GEH2204,,,,,0
SP22,1/10/2022,2,100,huyentt,ENI501,2,GEH2204,,,,,0
SP22,1/11/2022,1,100,nhiennt,ENI501,3,GEH2204,,,,,0
SP22,1/11/2022,2,100,nhiennt,ENI501,4,GEH2204,,,,,0
SP22,1/12/2022,1,100,huyentt,ENI501,5,GEH2204,,,,,0
SP22,1/12/2022,2,100,huyentt,ENI501,6,GEH2204,,,,,0
SP22,1/13/2022,1,100,nhiennt,ENI501,7,GEH2204,,,,,0
SP22,1/13/2022,2,100,nhiennt,ENI501,8,GEH2204,,,,,0
SP22,1/14/2022,1,100,huyentt,ENI501,9,GEH2204,,,,,0
SP22,1/14/2022,2,100,huyentt,ENI501,10,GEH2204,,,,,0
SP22,1/15/2022,1,100,nhiennt,ENI501,11,GEH2204,,,,,0
SP22,1/15/2022,2,100,nhiennt,ENI501,12,GEH2204,,,,,0
SP22,1/17/2022,1,100,huyentt,ENI501,13,GEH2204,,,,,0
SP22,1/17/2022,2,100,huyentt,ENI501,14,GEH2204,,,,,0
SP22,1/18/2022,1,100,nhiennt,ENI501,15,GEH2204,,,,,0
SP22,1/18/2022,2,100,nhiennt,ENI501,16,GEH2204,,,,,0
SP22,1/19/2022,1,100,huyentt,ENI501,17,GEH2204,,,,,0
SP22,1/19/2022,2,100,huyentt,ENI501,18,GEH2204,,,,,0
SP22,1/20/2022,1,100,nhiennt,ENI501,19,GEH2204,,,,,0
SP22,1/20/2022,2,100,nhiennt,ENI501,20,GEH2204,,,,,0
SP22,1/21/2022,1,100,huyentt,ENI501,21,GEH2204,,,,,0
SP22,1/21/2022,2,100,huyentt,ENI501,22,GEH2204,,,,,0
SP22,1/22/2022,1,100,nhiennt,ENI501,23,GEH2204,,,,,0
SP22,1/22/2022,2,100,nhiennt,ENI501,24,GEH2204,,,,,0
SP22,2/7/2022,1,100,huyentt,ENI501,25,GEH2204,,,,,0
SP22,2/7/2022,2,100,huyentt,ENI501,26,GEH2204,,,,,0
SP22,2/8/2022,1,100,nhiennt,ENI501,27,GEH2204,,,,,0
SP22,2/8/2022,2,100,nhiennt,ENI501,28,GEH2204,,,,,0
SP22,2/9/2022,1,100,huyentt,ENI501,29,GEH2204,,,,,0
SP22,2/9/2022,2,100,huyentt,ENI501,30,GEH2204,,,,,0
SP22,2/10/2022,1,100,nhiennt,ENI501,31,GEH2204,,,,,0
SP22,2/10/2022,2,100,nhiennt,ENI501,32,GEH2204,,,,,0
SP22,2/11/2022,1,100,huyentt,ENI501,33,GEH2204,,,,,0
SP22,2/11/2022,2,100,huyentt,ENI501,34,GEH2204,,,,,0
SP22,2/12/2022,1,100,nhiennt,ENI501,35,GEH2204,,,,,0
SP22,2/12/2022,2,100,nhiennt,ENI501,36,GEH2204,,,,,0
SP22,2/14/2022,1,100,huyentt,ENI501,37,GEH2204,,,,,0
SP22,2/14/2022,2,100,huyentt,ENI501,38,GEH2204,,,,,0
SP22,2/15/2022,1,100,nhiennt,ENI501,39,GEH2204,,,,,0
SP22,2/15/2022,2,100,nhiennt,ENI501,40,GEH2204,,,,,0
SP22,1/10/2022,5,101,chinh,ENI501,1,GEH2205,,,,,0
SP22,1/10/2022,6,101,chinh,ENI501,2,GEH2205,,,,,0
SP22,1/11/2022,5,101,hangnt,ENI501,3,GEH2205,,,,,0
SP22,1/11/2022,6,101,hangnt,ENI501,4,GEH2205,,,,,0
SP22,1/12/2022,5,101,chinh,ENI501,5,GEH2205,,,,,0
SP22,1/12/2022,6,101,chinh,ENI501,6,GEH2205,,,,,0
SP22,1/13/2022,5,101,hangnt,ENI501,7,GEH2205,,,,,0
SP22,1/13/2022,6,101,hangnt,ENI501,8,GEH2205,,,,,0
SP22,1/14/2022,5,101,chinh,ENI501,9,GEH2205,,,,,0
SP22,1/14/2022,6,101,chinh,ENI501,10,GEH2205,,,,,0
SP22,1/15/2022,5,101,james,ENI501,11,GEH2205,,,,,0
SP22,1/15/2022,6,101,james,ENI501,12,GEH2205,,,,,0
SP22,1/17/2022,5,101,chinh,ENI501,13,GEH2205,,,,,0
SP22,1/17/2022,6,101,chinh,ENI501,14,GEH2205,,,,,0
SP22,1/18/2022,5,101,hangnt,ENI501,15,GEH2205,,,,,0
SP22,1/18/2022,6,101,hangnt,ENI501,16,GEH2205,,,,,0
SP22,1/19/2022,5,101,chinh,ENI501,17,GEH2205,,,,,0
SP22,1/19/2022,6,101,chinh,ENI501,18,GEH2205,,,,,0
SP22,1/20/2022,5,101,hangnt,ENI501,19,GEH2205,,,,,0
SP22,1/20/2022,6,101,hangnt,ENI501,20,GEH2205,,,,,0
SP22,1/21/2022,5,101,chinh,ENI501,21,GEH2205,,,,,0
SP22,1/21/2022,6,101,chinh,ENI501,22,GEH2205,,,,,0
SP22,1/22/2022,5,101,james,ENI501,23,GEH2205,,,,,0
SP22,1/22/2022,6,101,james,ENI501,24,GEH2205,,,,,0
SP22,2/7/2022,5,101,chinh,ENI501,25,GEH2205,,,,,0
SP22,2/7/2022,6,101,chinh,ENI501,26,GEH2205,,,,,0
SP22,2/8/2022,5,101,hangnt,ENI501,27,GEH2205,,,,,0
SP22,2/8/2022,6,101,hangnt,ENI501,28,GEH2205,,,,,0
SP22,2/9/2022,5,101,chinh,ENI501,29,GEH2205,,,,,0
SP22,2/9/2022,6,101,chinh,ENI501,30,GEH2205,,,,,0
SP22,2/10/2022,5,101,hangnt,ENI501,31,GEH2205,,,,,0
SP22,2/10/2022,6,101,hangnt,ENI501,32,GEH2205,,,,,0
SP22,2/11/2022,5,101,chinh,ENI501,33,GEH2205,,,,,0
SP22,2/11/2022,6,101,chinh,ENI501,34,GEH2205,,,,,0
SP22,2/12/2022,5,101,james,ENI501,35,GEH2205,,,,,0
SP22,2/12/2022,6,101,james,ENI501,36,GEH2205,,,,,0
SP22,2/14/2022,5,101,chinh,ENI501,37,GEH2205,,,,,0
SP22,2/14/2022,6,101,chinh,ENI501,38,GEH2205,,,,,0
SP22,2/15/2022,5,101,hangnt,ENI501,39,GEH2205,,,,,0
SP22,2/15/2022,6,101,hangnt,ENI501,40,GEH2205,,,,,0
